"","GroupNumber","unique_ID","dif_blue","dif_blue_abs","chosen_leader","Leader_gender","Follower_gender","skill_dif","skill_dif_c","leader_behaviour","Sensitivity_roll","Gender","answer","Trial","Subject"
"4769",7,"7_fbf66b22",-4,4,"Left_lead",1,1,1.02464742909092,0.0246474290909158,"0",0.160746826124525,"Female",0,47,"fbf66b22"
"4773",7,"7_fbf66b22",4,4,"Left_lead",1,1,0.904130279931323,-0.0958697200686766,"0",0.146066988668735,"Female",0,50,"fbf66b22"
"4779",7,"7_fbf66b22",1,1,"Left_lead",1,1,1.09584310462604,0.0958431046260377,"1",0.161813266713873,"Female",1,56,"fbf66b22"
"4780",7,"7_fbf66b22",-1,1,"Left_lead",1,1,1.08780143804934,0.0878014380493422,"0",0.16748246533515,"Female",0,57,"fbf66b22"
"4795",7,"7_fbf66b22",1,1,"Left_lead",1,1,1.20708215294776,0.207082152947761,"1",0.17664896341791,"Female",0,70,"fbf66b22"
"4807",7,"7_fbf66b22",-3,3,"Left_lead",1,1,1.00856880608137,0.00856880608136801,"1",0.170204711360216,"Female",1,81,"fbf66b22"
"4824",7,"7_fbf66b22",4,4,"Left_lead",1,1,1.17207003632724,0.172070036327236,"1",0.239258931004385,"Female",0,97,"fbf66b22"
"4826",7,"7_fbf66b22",-3,3,"Left_lead",1,1,1.39803398590436,0.39803398590436,"1",0.267064941587441,"Female",0,99,"fbf66b22"
"4828",8,"8_0ed7dfc1",-2,2,"Left_lead",0,0,0.975977821847359,-0.0240221781526413,"1",0.0988382745237733,"Male",0,10,"0ed7dfc1"
"4834",8,"8_0ed7dfc1",1,1,"Left_lead",0,0,1.07399077832096,0.0739907783209572,"1",0.25355812324275,"Male",0,105,"0ed7dfc1"
"4835",8,"8_0ed7dfc1",-3,3,"Left_lead",0,0,1.11186820654665,0.11186820654665,"0",0.261404506175456,"Male",0,106,"0ed7dfc1"
"4836",8,"8_0ed7dfc1",-4,4,"Left_lead",0,0,1.08880408722105,0.0888040872210534,"1",0.24522500564393,"Male",1,107,"0ed7dfc1"
"4838",8,"8_0ed7dfc1",-1,1,"Left_lead",0,0,1.1608399316062,0.160839931606196,"0",0.2479762225419,"Male",0,109,"0ed7dfc1"
"4841",8,"8_0ed7dfc1",-1,1,"Left_lead",0,0,0.996758341730012,-0.00324165826998801,"1",0.187364438372535,"Male",1,111,"0ed7dfc1"
"4843",8,"8_0ed7dfc1",2,2,"Left_lead",0,0,1.00623147185896,0.00623147185896,"0",0.17627561819418,"Male",1,113,"0ed7dfc1"
"4846",8,"8_0ed7dfc1",3,3,"Left_lead",0,0,0.893198764741815,-0.106801235258185,"1",0.15650155526193,"Male",0,116,"0ed7dfc1"
"4847",8,"8_0ed7dfc1",-1,1,"Left_lead",0,0,0.96950412769658,-0.0304958723034195,"0",0.1878421869718,"Male",1,117,"0ed7dfc1"
"4848",8,"8_0ed7dfc1",-2,2,"Left_lead",0,0,1.00029962693678,0.00029962693678387,"1",0.19975349459794,"Male",0,118,"0ed7dfc1"
"4851",8,"8_0ed7dfc1",-1,1,"Left_lead",0,0,1.0013804308881,0.00138043088810025,"0",0.21738917533403,"Male",0,120,"0ed7dfc1"
"4854",8,"8_0ed7dfc1",4,4,"Left_lead",0,0,1.02632728958089,0.0263272895808881,"0",0.227753308316579,"Male",1,123,"0ed7dfc1"
"4856",8,"8_0ed7dfc1",2,2,"Left_lead",0,0,1.10369594548046,0.103695945480463,"0",0.20885023882335,"Male",0,125,"0ed7dfc1"
"4862",8,"8_0ed7dfc1",4,4,"Left_lead",0,0,1.13869968812503,0.13869968812503,"1",0.14874293686595,"Male",0,16,"0ed7dfc1"
"4865",8,"8_0ed7dfc1",4,4,"Left_lead",0,0,1.98583243548415,0.985832435484148,"1",0.174019009271665,"Male",0,19,"0ed7dfc1"
"4869",8,"8_0ed7dfc1",-4,4,"Left_lead",0,0,1.22479797483167,0.224797974831673,"1",0.1625178826011,"Male",1,22,"0ed7dfc1"
"4870",8,"8_0ed7dfc1",4,4,"Left_lead",0,0,1.27429904732613,0.27429904732613,"0",0.161679998798145,"Male",0,23,"0ed7dfc1"
"4878",8,"8_0ed7dfc1",-3,3,"Left_lead",0,0,0.964825369965941,-0.0351746300340587,"1",0.118407191079015,"Male",0,30,"0ed7dfc1"
"4882",8,"8_0ed7dfc1",2,2,"Left_lead",0,0,1.00042977902227,0.000429779022273591,"0",0.147182848691665,"Male",1,34,"0ed7dfc1"
"4891",8,"8_0ed7dfc1",4,4,"Left_lead",0,0,0.874855268845645,-0.125144731154355,"0",0.15914812532551,"Male",0,42,"0ed7dfc1"
"4895",8,"8_0ed7dfc1",-4,4,"Left_lead",0,0,1.03959105690104,0.0395910569010396,"1",0.1625901323349,"Male",0,46,"0ed7dfc1"
"4896",8,"8_0ed7dfc1",-2,2,"Left_lead",0,0,1.02631613760565,0.0263161376056467,"1",0.163633575401785,"Male",0,47,"0ed7dfc1"
"4900",8,"8_0ed7dfc1",-4,4,"Left_lead",0,0,0.885339373574616,-0.114660626425384,"0",0.1388351075424,"Male",0,50,"0ed7dfc1"
"4901",8,"8_0ed7dfc1",4,4,"Left_lead",0,0,1.03545946447702,0.0354594644770205,"0",0.146701668096753,"Male",0,51,"0ed7dfc1"
"4903",8,"8_0ed7dfc1",-2,2,"Left_lead",0,0,1.84861494678381,0.848614946783809,"0",0.17384175449455,"Male",0,53,"0ed7dfc1"
"4914",8,"8_0ed7dfc1",3,3,"Left_lead",0,0,0.875180163471183,-0.124819836528817,"0",0.16191535663215,"Male",1,63,"0ed7dfc1"
"4916",8,"8_0ed7dfc1",-1,1,"Left_lead",0,0,0.949000601321929,-0.0509993986780706,"1",0.17871870787928,"Male",0,65,"0ed7dfc1"
"4919",8,"8_0ed7dfc1",-3,3,"Left_lead",0,0,1.01589665555437,0.0158966555543685,"1",0.15603078714404,"Male",0,68,"0ed7dfc1"
"4922",8,"8_0ed7dfc1",-4,4,"Left_lead",0,0,1.04132575694953,0.0413257569495282,"0",0.164095322199646,"Male",0,70,"0ed7dfc1"
"4925",8,"8_0ed7dfc1",-3,3,"Left_lead",0,0,1.0998670006977,0.0998670006977045,"0",0.186691827333555,"Male",0,73,"0ed7dfc1"
"4933",8,"8_0ed7dfc1",2,2,"Left_lead",0,0,1.00473826895809,0.00473826895808815,"0",0.177944945978985,"Male",0,80,"0ed7dfc1"
"4937",8,"8_0ed7dfc1",3,3,"Left_lead",0,0,1.09235630562919,0.0923563056291883,"1",0.16092244494275,"Male",0,84,"0ed7dfc1"
"4939",8,"8_0ed7dfc1",1,1,"Left_lead",0,0,1.47236817800751,0.472368178007514,"0",0.1964983719201,"Male",0,86,"0ed7dfc1"
"4951",8,"8_0ed7dfc1",-1,1,"Left_lead",0,0,1.10428157298577,0.104281572985766,"1",0.234934894637085,"Male",0,97,"0ed7dfc1"
"4979",9,"9_63429d93",-3,3,"Left_lead",1,1,1.01825789850678,0.0182578985067832,"1",0.209738511741105,"Female",1,121,"63429d93"
"4985",9,"9_63429d93",4,4,"Left_lead",1,1,0.999496909651113,-0.000503090348887181,"0",0.185492840701605,"Female",0,127,"63429d93"
"4989",9,"9_63429d93",-2,2,"Left_lead",1,1,1.0635424115506,0.0635424115505998,"0",0.1591633676796,"Female",0,16,"63429d93"
"4991",9,"9_63429d93",4,4,"Left_lead",1,1,1.1256643875233,0.125664387523301,"0",0.14142082845245,"Female",1,18,"63429d93"
"4992",9,"9_63429d93",-1,1,"Left_lead",1,1,0.983553561202805,-0.0164464387971953,"0",0.1262124912361,"Female",1,19,"63429d93"
"4996",9,"9_63429d93",-1,1,"Left_lead",1,1,0.935000958668843,-0.0649990413311574,"1",0.130077798506465,"Female",1,22,"63429d93"
"5001",9,"9_63429d93",1,1,"Left_lead",1,1,0.952474491111202,-0.0475255088887983,"0",0.158409363816705,"Female",1,27,"63429d93"
"5005",9,"9_63429d93",-3,3,"Left_lead",1,1,1.02733569582735,0.0273356958273496,"1",0.122290418050415,"Female",1,30,"63429d93"
"5010",9,"9_63429d93",4,4,"Left_lead",1,1,1.00175536012076,0.00175536012076338,"1",0.161036098116,"Female",0,35,"63429d93"
"5017",9,"9_63429d93",-1,1,"Left_lead",1,1,0.957725198171964,-0.0422748018280361,"0",0.16665271362191,"Female",0,41,"63429d93"
"5021",9,"9_63429d93",1,1,"Left_lead",1,1,0.910659833913982,-0.0893401660860182,"1",0.15391140216257,"Female",1,45,"63429d93"
"5025",9,"9_63429d93",-3,3,"Left_lead",1,1,1.0108111137763,0.0108111137763018,"0",0.133376927964771,"Female",0,49,"63429d93"
"5031",9,"9_63429d93",-1,1,"Left_lead",1,1,1.0611898101633,0.0611898101633024,"0",0.12733998832077,"Female",0,54,"63429d93"
"5046",9,"9_63429d93",1,1,"Left_lead",1,1,0.975942878241211,-0.0240571217587893,"1",0.159979214698975,"Female",1,68,"63429d93"
"5055",9,"9_63429d93",-2,2,"Left_lead",1,1,0.977499435813667,-0.0225005641863327,"0",0.182719017897555,"Female",1,76,"63429d93"
"5073",9,"9_63429d93",-2,2,"Left_lead",1,1,0.999729500666603,-0.000270499333396623,"0",0.207614198126195,"Female",1,92,"63429d93"
"5074",9,"9_63429d93",1,1,"Left_lead",1,1,0.913715062075394,-0.0862849379246061,"1",0.185981297507655,"Female",1,93,"63429d93"
"5078",9,"9_63429d93",-2,2,"Left_lead",1,1,0.901765288295363,-0.0982347117046367,"0",0.21043519733937,"Female",1,97,"63429d93"
"5082",1,"1_c8ab3147",-3,3,"Right_lead",0,0,1.05214085169638,0.0521408516963771,"0",0.10340748076334,"Male",1,10,"c8ab3147"
"5101",1,"1_c8ab3147",0,0,"Right_lead",0,0,0.987859704636057,-0.0121402953639435,"1",0.2005955674062,"Male",1,117,"c8ab3147"
"5118",1,"1_c8ab3147",-1,1,"Right_lead",0,0,0.993326261347174,-0.00667373865282606,"1",0.1431657223313,"Male",1,18,"c8ab3147"
"5128",1,"1_c8ab3147",-1,1,"Right_lead",0,0,0.930591101432629,-0.0694088985673713,"0",0.156232513509705,"Male",1,27,"c8ab3147"
"5134",1,"1_c8ab3147",3,3,"Right_lead",0,0,1.02112344140349,0.0211234414034871,"1",0.12418356190365,"Male",0,32,"c8ab3147"
"5141",1,"1_c8ab3147",3,3,"Right_lead",0,0,0.974461151348638,-0.0255388486513619,"1",0.19070193998366,"Male",1,39,"c8ab3147"
"5144",1,"1_c8ab3147",2,2,"Right_lead",0,0,0.88695690790554,-0.11304309209446,"0",0.175791251869395,"Male",1,41,"c8ab3147"
"5148",1,"1_c8ab3147",4,4,"Right_lead",0,0,0.954123388615854,-0.0458766113841457,"1",0.16968559964197,"Male",0,45,"c8ab3147"
"5149",1,"1_c8ab3147",-2,2,"Right_lead",0,0,0.954507087932142,-0.0454929120678582,"0",0.157928303053105,"Male",1,46,"c8ab3147"
"5150",1,"1_c8ab3147",3,3,"Right_lead",0,0,0.98717600077619,-0.0128239992238095,"1",0.160761862273335,"Male",1,47,"c8ab3147"
"5155",1,"1_c8ab3147",2,2,"Right_lead",0,0,0.997495578814068,-0.00250442118593242,"1",0.14177064134512,"Male",0,51,"c8ab3147"
"5156",1,"1_c8ab3147",-2,2,"Right_lead",0,0,0.993885142483849,-0.00611485751615115,"0",0.118782051122125,"Male",0,52,"c8ab3147"
"5157",1,"1_c8ab3147",4,4,"Right_lead",0,0,1.00708097445188,0.00708097445188161,"0",0.118994816480026,"Male",0,53,"c8ab3147"
"5183",1,"1_c8ab3147",4,4,"Right_lead",0,0,1.00146117175815,0.00146117175814631,"0",0.188698789048885,"Male",0,77,"c8ab3147"
"5187",1,"1_c8ab3147",1,1,"Right_lead",0,0,0.979598004262838,-0.0204019957371624,"0",0.1749399317659,"Male",1,80,"c8ab3147"
"5188",1,"1_c8ab3147",0,0,"Right_lead",0,0,1.00016474847246,0.000164748472460952,"1",0.17708959332156,"Male",0,81,"c8ab3147"
"5191",1,"1_c8ab3147",4,4,"Right_lead",0,0,1.00276017626559,0.00276017626559444,"0",0.164169564955665,"Male",1,84,"c8ab3147"
"5196",1,"1_c8ab3147",1,1,"Right_lead",0,0,0.723913764572201,-0.276086235427799,"1",0.19039146637825,"Male",1,89,"c8ab3147"
"5204",1,"1_c8ab3147",3,3,"Right_lead",0,0,0.959470460542643,-0.040529539457357,"1",0.237481913347232,"Male",1,96,"c8ab3147"
"5213",10,"10_abdf9a1f",2,2,"Right_lead",0,0,0.919691232480327,-0.0803087675196732,"0",0.227043136362735,"Male",0,103,"abdf9a1f"
"5244",10,"10_abdf9a1f",-3,3,"Right_lead",0,0,1.07743996043179,0.077439960431791,"0",0.10896244684015,"Male",1,17,"abdf9a1f"
"5246",10,"10_abdf9a1f",2,2,"Right_lead",0,0,1.46924650195106,0.469246501951056,"0",0.1096223314315,"Male",0,19,"abdf9a1f"
"5248",10,"10_abdf9a1f",4,4,"Right_lead",0,0,1.180796303696,0.180796303695997,"0",0.09949091360657,"Male",1,20,"abdf9a1f"
"5254",10,"10_abdf9a1f",1,1,"Right_lead",0,0,1.14062321637044,0.140623216370439,"0",0.13355228496575,"Male",0,26,"abdf9a1f"
"5273",10,"10_abdf9a1f",-3,3,"Right_lead",0,0,1.02555284466698,0.0255528446669833,"0",0.1529086652595,"Male",1,43,"abdf9a1f"
"5274",10,"10_abdf9a1f",3,3,"Right_lead",0,0,1.09254939666964,0.0925493966696442,"1",0.140189777500515,"Male",1,44,"abdf9a1f"
"5279",10,"10_abdf9a1f",2,2,"Right_lead",0,0,1.08754439497819,0.0875443949781889,"0",0.13207466881634,"Male",0,49,"abdf9a1f"
"5281",10,"10_abdf9a1f",-2,2,"Right_lead",0,0,1.22653701736849,0.22653701736849,"1",0.16407828465354,"Male",1,50,"abdf9a1f"
"5282",10,"10_abdf9a1f",-2,2,"Right_lead",0,0,0.999942547665803,-5.74523341972943e-05,"1",0.140672579666691,"Male",0,51,"abdf9a1f"
"5293",10,"10_abdf9a1f",-4,4,"Right_lead",0,0,1.00213338259072,0.0021333825907206,"1",0.14594795395173,"Male",1,61,"abdf9a1f"
"5304",10,"10_abdf9a1f",-1,1,"Right_lead",0,0,0.922573311007789,-0.0774266889922107,"0",0.178911021727362,"Male",0,71,"abdf9a1f"
"5310",10,"10_abdf9a1f",1,1,"Right_lead",0,0,1.01071138488832,0.0107113848883216,"0",0.17822711600736,"Male",1,77,"abdf9a1f"
"5321",10,"10_abdf9a1f",-2,2,"Right_lead",0,0,1.18241597767384,0.182415977673836,"0",0.13277711805678,"Male",1,87,"abdf9a1f"
"5322",10,"10_abdf9a1f",-2,2,"Right_lead",0,0,0.774599918842053,-0.225400081157947,"1",0.09521756735565,"Male",1,88,"abdf9a1f"
"5329",10,"10_abdf9a1f",-2,2,"Right_lead",0,0,0.914797804771509,-0.0852021952284913,"0",0.194769047087415,"Male",0,94,"abdf9a1f"
"5346",11,"11_63429d93",4,4,"Right_lead",1,0,1.05815793896558,0.0581579389655773,"1",0.212300331999745,"Female",0,109,"63429d93"
"5356",11,"11_63429d93",-4,4,"Right_lead",1,0,0.995288355850912,-0.00471164414908842,"0",0.202796841228356,"Female",0,118,"63429d93"
"5357",11,"11_63429d93",4,4,"Right_lead",1,0,0.976142998012517,-0.0238570019874834,"0",0.20908236831602,"Female",0,119,"63429d93"
"5358",11,"11_63429d93",1,1,"Right_lead",1,0,1.36508855960963,0.365088559609628,"1",0.14040223752784,"Female",1,12,"63429d93"
"5372",11,"11_63429d93",-2,2,"Right_lead",1,0,1.01105579962806,0.0110557996280629,"0",0.12599032504795,"Female",1,18,"63429d93"
"5375",11,"11_63429d93",-1,1,"Right_lead",1,0,1.20446710029932,0.204467100299324,"1",0.145433862279755,"Female",0,20,"63429d93"
"5381",11,"11_63429d93",-2,2,"Right_lead",1,0,1.01870596918319,0.0187059691831875,"1",0.131714003583435,"Female",0,26,"63429d93"
"5387",11,"11_63429d93",-3,3,"Right_lead",1,0,0.876899869699117,-0.123100130300883,"1",0.13409326290528,"Female",0,31,"63429d93"
"5395",11,"11_63429d93",-2,2,"Right_lead",1,0,1.01746446090451,0.01746446090451,"0",0.190523163767015,"Female",0,39,"63429d93"
"5401",11,"11_63429d93",-4,4,"Right_lead",1,0,1.0348100553648,0.0348100553648036,"1",0.150066019763325,"Female",1,44,"63429d93"
"5402",11,"11_63429d93",-1,1,"Right_lead",1,0,1.13035738124824,0.130357381248241,"1",0.167193014653105,"Female",0,45,"63429d93"
"5408",11,"11_63429d93",-3,3,"Right_lead",1,0,0.813840299637095,-0.186159700362905,"1",0.148378170033606,"Female",0,50,"63429d93"
"5413",11,"11_63429d93",2,2,"Right_lead",1,0,0.966993467342132,-0.033006532657868,"1",0.110382438392095,"Female",0,55,"63429d93"
"5423",11,"11_63429d93",2,2,"Right_lead",1,0,1.154679961811,0.154679961811001,"0",0.162853241395245,"Female",0,64,"63429d93"
"5431",11,"11_63429d93",-1,1,"Right_lead",1,0,1.02969779523129,0.0296977952312869,"1",0.180294418586528,"Female",0,71,"63429d93"
"5433",11,"11_63429d93",-2,2,"Right_lead",1,0,1.01280378925237,0.0128037892523711,"0",0.1734866702234,"Female",1,73,"63429d93"
"5441",11,"11_63429d93",3,3,"Right_lead",1,0,0.984487178185415,-0.015512821814585,"0",0.173271353773215,"Female",0,80,"63429d93"
"5442",11,"11_63429d93",-2,2,"Right_lead",1,0,0.933626541892696,-0.0663734581073038,"1",0.161980795048695,"Female",1,81,"63429d93"
"5443",11,"11_63429d93",2,2,"Right_lead",1,0,0.915653827796075,-0.0843461722039253,"1",0.1554217282476,"Female",0,82,"63429d93"
"5447",11,"11_63429d93",-1,1,"Right_lead",1,0,1.11135351217668,0.111353512176679,"1",0.173719023682273,"Female",0,86,"63429d93"
"5449",11,"11_63429d93",-2,2,"Right_lead",1,0,0.953788172145991,-0.0462118278540087,"1",0.14304590141655,"Female",1,88,"63429d93"
"5454",11,"11_63429d93",-2,2,"Right_lead",1,0,0.938172662087673,-0.0618273379123268,"1",0.204185357670555,"Female",1,92,"63429d93"
"5456",11,"11_63429d93",2,2,"Right_lead",1,0,0.947723997464929,-0.0522760025350707,"1",0.19193904624738,"Female",1,94,"63429d93"
"5463",12,"12_abdf9a1f",2,2,"Right_lead",0,1,0.937775705029061,-0.062224294970939,"1",0.103327893310382,"Male",1,10,"abdf9a1f"
"5467",12,"12_abdf9a1f",-4,4,"Right_lead",0,1,0.936630411499711,-0.0633695885002888,"0",0.19896359957581,"Male",1,103,"abdf9a1f"
"5468",12,"12_abdf9a1f",-3,3,"Right_lead",0,1,0.955535138432186,-0.0444648615678145,"0",0.217341436332815,"Male",0,104,"abdf9a1f"
"5469",12,"12_abdf9a1f",-4,4,"Right_lead",0,1,0.95994736847993,-0.0400526315200701,"0",0.2310906970018,"Male",1,105,"abdf9a1f"
"5472",12,"12_abdf9a1f",3,3,"Right_lead",0,1,1.04130241690547,0.0413024169054743,"1",0.21651036438569,"Male",0,108,"abdf9a1f"
"5476",12,"12_abdf9a1f",2,2,"Right_lead",0,1,1.11686608151767,0.116866081517667,"0",0.1787622646238,"Male",0,111,"abdf9a1f"
"5485",12,"12_abdf9a1f",2,2,"Right_lead",0,1,0.901255986905312,-0.0987440130946877,"1",0.14136280222659,"Male",0,12,"abdf9a1f"
"5487",12,"12_abdf9a1f",-2,2,"Right_lead",0,1,0.999150940641798,-0.000849059358201787,"0",0.21220158580105,"Male",1,121,"abdf9a1f"
"5498",12,"12_abdf9a1f",1,1,"Right_lead",0,1,0.709301403080528,-0.290698596919472,"0",0.1117083527934,"Male",1,17,"abdf9a1f"
"5510",12,"12_abdf9a1f",-1,1,"Right_lead",0,1,0.913128350478558,-0.0868716495214417,"1",0.131028673711205,"Male",0,28,"abdf9a1f"
"5513",12,"12_abdf9a1f",1,1,"Right_lead",0,1,0.986358498409205,-0.0136415015907947,"0",0.122470977699905,"Male",0,30,"abdf9a1f"
"5517",12,"12_abdf9a1f",2,2,"Right_lead",0,1,1.05907833200804,0.0590783320080435,"1",0.14759593269475,"Male",0,34,"abdf9a1f"
"5519",12,"12_abdf9a1f",1,1,"Right_lead",0,1,1.10452284820491,0.104522848204911,"1",0.162751520006846,"Male",1,36,"abdf9a1f"
"5520",12,"12_abdf9a1f",-1,1,"Right_lead",0,1,1.20576267897395,0.20576267897395,"0",0.15325449081155,"Male",1,37,"abdf9a1f"
"5524",12,"12_abdf9a1f",-1,1,"Right_lead",0,1,0.988723580589937,-0.0112764194100634,"0",0.17318555543438,"Male",1,40,"abdf9a1f"
"5529",12,"12_abdf9a1f",1,1,"Right_lead",0,1,0.975819433265468,-0.0241805667345319,"0",0.168694904722225,"Male",0,45,"abdf9a1f"
"5540",12,"12_abdf9a1f",2,2,"Right_lead",0,1,1.21275750913228,0.21275750913228,"1",0.14896329296024,"Male",0,55,"abdf9a1f"
"5546",12,"12_abdf9a1f",2,2,"Right_lead",0,1,0.782064614952539,-0.217935385047461,"1",0.17647860323045,"Male",1,60,"abdf9a1f"
"5557",12,"12_abdf9a1f",4,4,"Right_lead",0,1,0.976647000977535,-0.0233529990224651,"0",0.17224431490305,"Male",0,70,"abdf9a1f"
"5560",12,"12_abdf9a1f",-1,1,"Right_lead",0,1,0.878727481047983,-0.121272518952017,"1",0.18332499365459,"Male",0,73,"abdf9a1f"
"5563",12,"12_abdf9a1f",-4,4,"Right_lead",0,1,0.984599399187499,-0.0154006008125012,"0",0.18413436239871,"Male",0,76,"abdf9a1f"
"5587",12,"12_abdf9a1f",-2,2,"Right_lead",0,1,0.911623482217965,-0.0883765177820355,"0",0.240426028640785,"Male",0,98,"abdf9a1f"
"5596",13,"13_49c9ee1c",3,3,"Right_lead",0,1,0.847087924322232,-0.152912075677768,"1",0.235035746656115,"Male",1,105,"49c9ee1c"
"5597",13,"13_49c9ee1c",-1,1,"Right_lead",0,1,0.784287471083288,-0.215712528916712,"1",0.23814271024995,"Male",1,106,"49c9ee1c"
"5609",13,"13_49c9ee1c",3,3,"Right_lead",0,1,1.01174628974933,0.0117462897493326,"1",0.194750365974855,"Male",1,117,"49c9ee1c"
"5613",13,"13_49c9ee1c",2,2,"Right_lead",0,1,1.02026643794083,0.0202664379408277,"1",0.220346537561355,"Male",1,120,"49c9ee1c"
"5621",13,"13_49c9ee1c",2,2,"Right_lead",0,1,0.951434330471287,-0.0485656695287126,"0",0.140846351865685,"Male",0,13,"49c9ee1c"
"5627",13,"13_49c9ee1c",-1,1,"Right_lead",0,1,1.54502202656907,0.545022026569069,"0",0.2008547783303,"Male",0,19,"49c9ee1c"
"5632",13,"13_49c9ee1c",3,3,"Right_lead",0,1,1.19904608717074,0.199046087170742,"1",0.15185570284549,"Male",0,23,"49c9ee1c"
"5635",13,"13_49c9ee1c",-1,1,"Right_lead",0,1,0.947140971492188,-0.0528590285078118,"1",0.132935799084175,"Male",1,26,"49c9ee1c"
"5640",13,"13_49c9ee1c",-1,1,"Right_lead",0,1,0.916727505125964,-0.0832724948740363,"0",0.121858271930859,"Male",0,30,"49c9ee1c"
"5642",13,"13_49c9ee1c",3,3,"Right_lead",0,1,0.996381712728345,-0.00361828727165503,"0",0.129499363851275,"Male",1,32,"49c9ee1c"
"5647",13,"13_49c9ee1c",-3,3,"Right_lead",0,1,0.912324695462178,-0.087675304537822,"1",0.153251820236608,"Male",1,37,"49c9ee1c"
"5653",13,"13_49c9ee1c",1,1,"Right_lead",0,1,0.879131664380661,-0.120868335619339,"1",0.181879525269464,"Male",1,42,"49c9ee1c"
"5657",13,"13_49c9ee1c",2,2,"Right_lead",0,1,0.922697093358568,-0.0773029066414316,"1",0.148414875931925,"Male",1,46,"49c9ee1c"
"5658",13,"13_49c9ee1c",1,1,"Right_lead",0,1,0.989531893874819,-0.0104681061251809,"1",0.15737979504703,"Male",1,47,"49c9ee1c"
"5668",13,"13_49c9ee1c",4,4,"Right_lead",0,1,0.880020859598441,-0.119979140401559,"1",0.14036483922815,"Male",0,56,"49c9ee1c"
"5671",13,"13_49c9ee1c",-1,1,"Right_lead",0,1,1.04546541981173,0.0454654198117337,"1",0.19434308275935,"Male",0,59,"49c9ee1c"
"5673",13,"13_49c9ee1c",1,1,"Right_lead",0,1,1.11549809205359,0.115498092053586,"0",0.20047449920454,"Male",0,60,"49c9ee1c"
"5695",13,"13_49c9ee1c",2,2,"Right_lead",0,1,1.02766726881175,0.0276672688117521,"0",0.18142707674975,"Male",1,80,"49c9ee1c"
"5704",13,"13_49c9ee1c",2,2,"Right_lead",0,1,0.852224115953867,-0.147775884046133,"0",0.1485798307779,"Male",1,89,"49c9ee1c"
"5712",13,"13_49c9ee1c",1,1,"Right_lead",0,1,0.86163868170976,-0.13836131829024,"1",0.21882331201363,"Male",1,96,"49c9ee1c"
"5715",13,"13_49c9ee1c",2,2,"Right_lead",0,1,0.749657736625013,-0.250342263374987,"0",0.217336563185993,"Male",1,99,"49c9ee1c"
"5718",14,"14_6ee7e9d7",3,3,"Right_lead",1,0,1.17308802523249,0.17308802523249,"0",0.218482960539015,"Female",1,100,"6ee7e9d7"
"5719",14,"14_6ee7e9d7",-1,1,"Right_lead",1,0,1.18766350960789,0.187663509607886,"0",0.19386936165581,"Female",1,101,"6ee7e9d7"
"5722",14,"14_6ee7e9d7",-4,4,"Right_lead",1,0,1.29654994375644,0.296549943756437,"1",0.227085812347285,"Female",0,104,"6ee7e9d7"
"5724",14,"14_6ee7e9d7",-1,1,"Right_lead",1,0,1.10996034196205,0.109960341962048,"0",0.24648931882835,"Female",1,106,"6ee7e9d7"
"5726",14,"14_6ee7e9d7",2,2,"Right_lead",1,0,0.923578834935774,-0.0764211650642256,"0",0.231911042131145,"Female",1,108,"6ee7e9d7"
"5727",14,"14_6ee7e9d7",-2,2,"Right_lead",1,0,0.713783192854276,-0.286216807145724,"0",0.215920154688535,"Female",1,109,"6ee7e9d7"
"5735",14,"14_6ee7e9d7",-4,4,"Right_lead",1,0,0.791624349711182,-0.208375650288818,"0",0.157993421242495,"Female",1,116,"6ee7e9d7"
"5736",14,"14_6ee7e9d7",-4,4,"Right_lead",1,0,0.94351477179246,-0.0564852282075395,"0",0.18894107101267,"Female",0,117,"6ee7e9d7"
"5737",14,"14_6ee7e9d7",4,4,"Right_lead",1,0,1.01508016923439,0.0150801692343909,"0",0.19814588715,"Female",1,118,"6ee7e9d7"
"5739",14,"14_6ee7e9d7",-1,1,"Right_lead",1,0,1.18586159954665,0.185861599546646,"1",0.144896142460945,"Female",1,12,"6ee7e9d7"
"5740",14,"14_6ee7e9d7",-1,1,"Right_lead",1,0,1.00227270197744,0.00227270197744045,"0",0.218210422700845,"Female",0,120,"6ee7e9d7"
"5741",14,"14_6ee7e9d7",-2,2,"Right_lead",1,0,0.986614262093735,-0.0133857379062646,"1",0.21564033075343,"Female",1,121,"6ee7e9d7"
"5743",14,"14_6ee7e9d7",-3,3,"Right_lead",1,0,1.02582213227452,0.0258221322745178,"1",0.222320151879324,"Female",1,123,"6ee7e9d7"
"5744",14,"14_6ee7e9d7",-2,2,"Right_lead",1,0,0.973006102698496,-0.0269938973015044,"0",0.23853082741032,"Female",0,124,"6ee7e9d7"
"5748",14,"14_6ee7e9d7",4,4,"Right_lead",1,0,1.12956417460687,0.129564174606868,"1",0.144450828792735,"Female",1,13,"6ee7e9d7"
"5753",14,"14_6ee7e9d7",-1,1,"Right_lead",1,0,0.385443018460906,-0.614556981539094,"0",0.0689765044051,"Female",1,18,"6ee7e9d7"
"5754",14,"14_6ee7e9d7",-2,2,"Right_lead",1,0,0.2458166804725,-0.7541833195275,"1",0.0520128721742,"Female",1,19,"6ee7e9d7"
"5756",14,"14_6ee7e9d7",-1,1,"Right_lead",1,0,0.292927833670933,-0.707072166329067,"1",0.06266175457875,"Female",1,20,"6ee7e9d7"
